project,article,granularity,timestamp,access,agent,views,gender
en.wikipedia,Margaret_Jane_Benson,monthly,2022-03-01,all-access,all-agents,113,female
en.wikipedia,Margaret_Jane_Benson,monthly,2022-04-01,all-access,all-agents,145,female
en.wikipedia,Margaret_Jane_Benson,monthly,2022-05-01,all-access,all-agents,103,female
en.wikipedia,Margaret_Jane_Benson,monthly,2022-06-01,all-access,all-agents,110,female
en.wikipedia,Margaret_Jane_Benson,monthly,2022-07-01,all-access,all-agents,130,female
en.wikipedia,Margaret_Jane_Benson,monthly,2022-08-01,all-access,all-agents,149,female
en.wikipedia,Margaret_Jane_Benson,monthly,2022-09-01,all-access,all-agents,109,female
en.wikipedia,Margaret_Jane_Benson,monthly,2022-10-01,all-access,all-agents,141,female
en.wikipedia,Margaret_Jane_Benson,monthly,2022-11-01,all-access,all-agents,102,female
en.wikipedia,Margaret_Jane_Benson,monthly,2022-12-01,all-access,all-agents,79,female
en.wikipedia,Marion_Bidder,monthly,2020-01-01,all-access,all-agents,137,female
en.wikipedia,Marion_Bidder,monthly,2020-02-01,all-access,all-agents,120,female
en.wikipedia,Marion_Bidder,monthly,2020-03-01,all-access,all-agents,98,female
en.wikipedia,Marion_Bidder,monthly,2020-04-01,all-access,all-agents,86,female
en.wikipedia,Marion_Bidder,monthly,2020-05-01,all-access,all-agents,69,female
en.wikipedia,Marion_Bidder,monthly,2020-06-01,all-access,all-agents,102,female
en.wikipedia,Marion_Bidder,monthly,2020-07-01,all-access,all-agents,100,female
en.wikipedia,Marion_Bidder,monthly,2020-08-01,all-access,all-agents,85,female
en.wikipedia,Marion_Bidder,monthly,2020-09-01,all-access,all-agents,149,female
en.wikipedia,Marion_Bidder,monthly,2020-10-01,all-access,all-agents,103,female
en.wikipedia,Marion_Bidder,monthly,2020-11-01,all-access,all-agents,113,female
en.wikipedia,Marion_Bidder,monthly,2020-12-01,all-access,all-agents,108,female
en.wikipedia,Marion_Bidder,monthly,2021-01-01,all-access,all-agents,66,female
en.wikipedia,Marion_Bidder,monthly,2021-02-01,all-access,all-agents,91,female
en.wikipedia,Marion_Bidder,monthly,2021-03-01,all-access,all-agents,97,female
en.wikipedia,Marion_Bidder,monthly,2021-04-01,all-access,all-agents,111,female
en.wikipedia,Marion_Bidder,monthly,2021-05-01,all-access,all-agents,143,female
en.wikipedia,Marion_Bidder,monthly,2021-06-01,all-access,all-agents,94,female
en.wikipedia,Marion_Bidder,monthly,2021-07-01,all-access,all-agents,104,female
en.wikipedia,Marion_Bidder,monthly,2021-08-01,all-access,all-agents,102,female
en.wikipedia,Marion_Bidder,monthly,2021-09-01,all-access,all-agents,109,female
en.wikipedia,Marion_Bidder,monthly,2021-10-01,all-access,all-agents,109,female
en.wikipedia,Marion_Bidder,monthly,2021-11-01,all-access,all-agents,115,female
en.wikipedia,Marion_Bidder,monthly,2021-12-01,all-access,all-agents,164,female
en.wikipedia,Marion_Bidder,monthly,2022-01-01,all-access,all-agents,107,female
en.wikipedia,Marion_Bidder,monthly,2022-02-01,all-access,all-agents,108,female
en.wikipedia,Marion_Bidder,monthly,2022-03-01,all-access,all-agents,137,female
en.wikipedia,Marion_Bidder,monthly,2022-04-01,all-access,all-agents,113,female
en.wikipedia,Marion_Bidder,monthly,2022-05-01,all-access,all-agents,111,female
en.wikipedia,Marion_Bidder,monthly,2022-06-01,all-access,all-agents,142,female
en.wikipedia,Marion_Bidder,monthly,2022-07-01,all-access,all-agents,108,female
en.wikipedia,Marion_Bidder,monthly,2022-08-01,all-access,all-agents,113,female
en.wikipedia,Marion_Bidder,monthly,2022-09-01,all-access,all-agents,113,female
en.wikipedia,Marion_Bidder,monthly,2022-10-01,all-access,all-agents,103,female
en.wikipedia,Marion_Bidder,monthly,2022-11-01,all-access,all-agents,114,female
en.wikipedia,Marion_Bidder,monthly,2022-12-01,all-access,all-agents,104,female
en.wikipedia,Ellen_Blackwell,monthly,2020-01-01,all-access,all-agents,87,female
en.wikipedia,Ellen_Blackwell,monthly,2020-02-01,all-access,all-agents,51,female
en.wikipedia,Ellen_Blackwell,monthly,2020-03-01,all-access,all-agents,75,female
en.wikipedia,Ellen_Blackwell,monthly,2020-04-01,all-access,all-agents,111,female
en.wikipedia,Ellen_Blackwell,monthly,2020-05-01,all-access,all-agents,75,female
en.wikipedia,Ellen_Blackwell,monthly,2020-06-01,all-access,all-agents,72,female
en.wikipedia,Ellen_Blackwell,monthly,2020-07-01,all-access,all-agents,78,female
en.wikipedia,Ellen_Blackwell,monthly,2020-08-01,all-access,all-agents,61,female
en.wikipedia,Ellen_Blackwell,monthly,2020-09-01,all-access,all-agents,110,female
en.wikipedia,Ellen_Blackwell,monthly,2020-10-01,all-access,all-agents,91,female
en.wikipedia,Ellen_Blackwell,monthly,2020-11-01,all-access,all-agents,61,female
en.wikipedia,Ellen_Blackwell,monthly,2020-12-01,all-access,all-agents,76,female
en.wikipedia,Ellen_Blackwell,monthly,2021-01-01,all-access,all-agents,104,female
en.wikipedia,Ellen_Blackwell,monthly,2021-02-01,all-access,all-agents,101,female
en.wikipedia,Ellen_Blackwell,monthly,2021-03-01,all-access,all-agents,64,female
en.wikipedia,Ellen_Blackwell,monthly,2021-04-01,all-access,all-agents,71,female
en.wikipedia,Ellen_Blackwell,monthly,2021-05-01,all-access,all-agents,105,female
en.wikipedia,Ellen_Blackwell,monthly,2021-06-01,all-access,all-agents,62,female
en.wikipedia,Ellen_Blackwell,monthly,2021-07-01,all-access,all-agents,109,female
en.wikipedia,Ellen_Blackwell,monthly,2021-08-01,all-access,all-agents,58,female
en.wikipedia,Ellen_Blackwell,monthly,2021-09-01,all-access,all-agents,91,female
en.wikipedia,Ellen_Blackwell,monthly,2021-10-01,all-access,all-agents,74,female
en.wikipedia,Ellen_Blackwell,monthly,2021-11-01,all-access,all-agents,58,female
en.wikipedia,Ellen_Blackwell,monthly,2021-12-01,all-access,all-agents,50,female
en.wikipedia,Ellen_Blackwell,monthly,2022-01-01,all-access,all-agents,56,female
en.wikipedia,Ellen_Blackwell,monthly,2022-02-01,all-access,all-agents,71,female
en.wikipedia,Ellen_Blackwell,monthly,2022-03-01,all-access,all-agents,75,female
en.wikipedia,Ellen_Blackwell,monthly,2022-04-01,all-access,all-agents,59,female
en.wikipedia,Ellen_Blackwell,monthly,2022-05-01,all-access,all-agents,68,female
en.wikipedia,Ellen_Blackwell,monthly,2022-06-01,all-access,all-agents,47,female
en.wikipedia,Ellen_Blackwell,monthly,2022-07-01,all-access,all-agents,57,female
en.wikipedia,Ellen_Blackwell,monthly,2022-08-01,all-access,all-agents,55,female
en.wikipedia,Ellen_Blackwell,monthly,2022-09-01,all-access,all-agents,45,female
en.wikipedia,Ellen_Blackwell,monthly,2022-10-01,all-access,all-agents,80,female
en.wikipedia,Ellen_Blackwell,monthly,2022-11-01,all-access,all-agents,48,female
en.wikipedia,Ellen_Blackwell,monthly,2022-12-01,all-access,all-agents,44,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-01-01,all-access,all-agents,717,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-02-01,all-access,all-agents,312,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-03-01,all-access,all-agents,251,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-04-01,all-access,all-agents,302,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-05-01,all-access,all-agents,273,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-06-01,all-access,all-agents,271,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-07-01,all-access,all-agents,218,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-08-01,all-access,all-agents,289,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-09-01,all-access,all-agents,307,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-10-01,all-access,all-agents,265,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-11-01,all-access,all-agents,336,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2020-12-01,all-access,all-agents,257,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-01-01,all-access,all-agents,234,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-02-01,all-access,all-agents,227,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-03-01,all-access,all-agents,299,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-04-01,all-access,all-agents,282,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-05-01,all-access,all-agents,326,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-06-01,all-access,all-agents,237,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-07-01,all-access,all-agents,409,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-08-01,all-access,all-agents,214,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-09-01,all-access,all-agents,307,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-10-01,all-access,all-agents,239,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-11-01,all-access,all-agents,169,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2021-12-01,all-access,all-agents,173,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-01-01,all-access,all-agents,274,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-02-01,all-access,all-agents,301,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-03-01,all-access,all-agents,259,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-04-01,all-access,all-agents,231,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-05-01,all-access,all-agents,241,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-06-01,all-access,all-agents,240,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-07-01,all-access,all-agents,239,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-08-01,all-access,all-agents,350,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-09-01,all-access,all-agents,299,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-10-01,all-access,all-agents,234,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-11-01,all-access,all-agents,212,female
en.wikipedia,Elizabeth_Brown_(astronomer),monthly,2022-12-01,all-access,all-agents,159,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-01-01,all-access,all-agents,264,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-02-01,all-access,all-agents,199,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-03-01,all-access,all-agents,303,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-04-01,all-access,all-agents,214,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-05-01,all-access,all-agents,184,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-06-01,all-access,all-agents,171,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-07-01,all-access,all-agents,167,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-08-01,all-access,all-agents,180,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-09-01,all-access,all-agents,243,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-10-01,all-access,all-agents,191,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-11-01,all-access,all-agents,149,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2020-12-01,all-access,all-agents,169,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-01-01,all-access,all-agents,277,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-02-01,all-access,all-agents,198,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-03-01,all-access,all-agents,216,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-04-01,all-access,all-agents,192,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-05-01,all-access,all-agents,170,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-06-01,all-access,all-agents,127,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-07-01,all-access,all-agents,135,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-08-01,all-access,all-agents,177,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-09-01,all-access,all-agents,242,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-10-01,all-access,all-agents,229,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-11-01,all-access,all-agents,134,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2021-12-01,all-access,all-agents,129,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-01-01,all-access,all-agents,168,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-02-01,all-access,all-agents,232,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-03-01,all-access,all-agents,192,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-04-01,all-access,all-agents,149,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-05-01,all-access,all-agents,152,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-06-01,all-access,all-agents,141,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-07-01,all-access,all-agents,152,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-08-01,all-access,all-agents,185,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-09-01,all-access,all-agents,168,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-10-01,all-access,all-agents,201,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-11-01,all-access,all-agents,136,female
en.wikipedia,Margaret_Bryan_(philosopher),monthly,2022-12-01,all-access,all-agents,135,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-01-01,all-access,all-agents,352,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-02-01,all-access,all-agents,192,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-03-01,all-access,all-agents,218,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-04-01,all-access,all-agents,199,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-05-01,all-access,all-agents,192,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-06-01,all-access,all-agents,166,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-07-01,all-access,all-agents,272,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-08-01,all-access,all-agents,165,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-09-01,all-access,all-agents,173,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-10-01,all-access,all-agents,134,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-11-01,all-access,all-agents,146,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2020-12-01,all-access,all-agents,289,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-01-01,all-access,all-agents,266,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-02-01,all-access,all-agents,209,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-03-01,all-access,all-agents,232,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-04-01,all-access,all-agents,166,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-05-01,all-access,all-agents,214,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-06-01,all-access,all-agents,186,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-07-01,all-access,all-agents,191,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-08-01,all-access,all-agents,164,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-09-01,all-access,all-agents,184,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-10-01,all-access,all-agents,201,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-11-01,all-access,all-agents,265,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2021-12-01,all-access,all-agents,176,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-01-01,all-access,all-agents,340,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-02-01,all-access,all-agents,254,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-03-01,all-access,all-agents,269,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-04-01,all-access,all-agents,300,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-05-01,all-access,all-agents,290,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-06-01,all-access,all-agents,293,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-07-01,all-access,all-agents,293,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-08-01,all-access,all-agents,253,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-09-01,all-access,all-agents,230,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-10-01,all-access,all-agents,234,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-11-01,all-access,all-agents,292,female
en.wikipedia,Priscilla_Susan_Bury,monthly,2022-12-01,all-access,all-agents,380,female
en.wikipedia,Elizabeth_Carne,monthly,2020-01-01,all-access,all-agents,186,female
en.wikipedia,Elizabeth_Carne,monthly,2020-02-01,all-access,all-agents,185,female
en.wikipedia,Elizabeth_Carne,monthly,2020-03-01,all-access,all-agents,211,female
en.wikipedia,Elizabeth_Carne,monthly,2020-04-01,all-access,all-agents,254,female
en.wikipedia,Elizabeth_Carne,monthly,2020-05-01,all-access,all-agents,190,female
en.wikipedia,Elizabeth_Carne,monthly,2020-06-01,all-access,all-agents,168,female
en.wikipedia,Elizabeth_Carne,monthly,2020-07-01,all-access,all-agents,166,female
en.wikipedia,Elizabeth_Carne,monthly,2020-08-01,all-access,all-agents,129,female
en.wikipedia,Elizabeth_Carne,monthly,2020-09-01,all-access,all-agents,182,female
en.wikipedia,Elizabeth_Carne,monthly,2020-10-01,all-access,all-agents,195,female
en.wikipedia,Elizabeth_Carne,monthly,2020-11-01,all-access,all-agents,192,female
en.wikipedia,Elizabeth_Carne,monthly,2020-12-01,all-access,all-agents,186,female
en.wikipedia,Elizabeth_Carne,monthly,2021-01-01,all-access,all-agents,173,female
en.wikipedia,Elizabeth_Carne,monthly,2021-02-01,all-access,all-agents,172,female
en.wikipedia,Elizabeth_Carne,monthly,2021-03-01,all-access,all-agents,233,female
en.wikipedia,Elizabeth_Carne,monthly,2021-04-01,all-access,all-agents,178,female
en.wikipedia,Elizabeth_Carne,monthly,2021-05-01,all-access,all-agents,391,female
en.wikipedia,Elizabeth_Carne,monthly,2021-06-01,all-access,all-agents,141,female
en.wikipedia,Elizabeth_Carne,monthly,2021-07-01,all-access,all-agents,134,female
en.wikipedia,Elizabeth_Carne,monthly,2021-08-01,all-access,all-agents,125,female
en.wikipedia,Elizabeth_Carne,monthly,2021-09-01,all-access,all-agents,149,female
en.wikipedia,Elizabeth_Carne,monthly,2021-10-01,all-access,all-agents,131,female
en.wikipedia,Elizabeth_Carne,monthly,2021-11-01,all-access,all-agents,126,female
en.wikipedia,Elizabeth_Carne,monthly,2021-12-01,all-access,all-agents,127,female
en.wikipedia,Elizabeth_Carne,monthly,2022-01-01,all-access,all-agents,140,female
en.wikipedia,Elizabeth_Carne,monthly,2022-02-01,all-access,all-agents,129,female
en.wikipedia,Elizabeth_Carne,monthly,2022-03-01,all-access,all-agents,204,female
en.wikipedia,Elizabeth_Carne,monthly,2022-04-01,all-access,all-agents,132,female
en.wikipedia,Elizabeth_Carne,monthly,2022-05-01,all-access,all-agents,138,female
en.wikipedia,Elizabeth_Carne,monthly,2022-06-01,all-access,all-agents,127,female
en.wikipedia,Elizabeth_Carne,monthly,2022-07-01,all-access,all-agents,142,female
en.wikipedia,Elizabeth_Carne,monthly,2022-08-01,all-access,all-agents,147,female
en.wikipedia,Elizabeth_Carne,monthly,2022-09-01,all-access,all-agents,166,female
en.wikipedia,Elizabeth_Carne,monthly,2022-10-01,all-access,all-agents,176,female
