project,article,granularity,timestamp,access,agent,views
en.wikipedia,Ethel_Sarel_Gepp,monthly,2021-11-01,all-access,all-agents,49
en.wikipedia,Ethel_Sarel_Gepp,monthly,2021-12-01,all-access,all-agents,50
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-01-01,all-access,all-agents,62
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-02-01,all-access,all-agents,54
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-03-01,all-access,all-agents,78
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-04-01,all-access,all-agents,60
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-05-01,all-access,all-agents,60
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-06-01,all-access,all-agents,58
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-07-01,all-access,all-agents,62
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-08-01,all-access,all-agents,57
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-09-01,all-access,all-agents,73
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-10-01,all-access,all-agents,64
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-11-01,all-access,all-agents,63
en.wikipedia,Ethel_Sarel_Gepp,monthly,2022-12-01,all-access,all-agents,59
en.wikipedia,Isabella_Gifford,monthly,2020-01-01,all-access,all-agents,57
en.wikipedia,Isabella_Gifford,monthly,2020-02-01,all-access,all-agents,58
en.wikipedia,Isabella_Gifford,monthly,2020-03-01,all-access,all-agents,41
en.wikipedia,Isabella_Gifford,monthly,2020-04-01,all-access,all-agents,60
en.wikipedia,Isabella_Gifford,monthly,2020-05-01,all-access,all-agents,48
en.wikipedia,Isabella_Gifford,monthly,2020-06-01,all-access,all-agents,38
en.wikipedia,Isabella_Gifford,monthly,2020-07-01,all-access,all-agents,47
en.wikipedia,Isabella_Gifford,monthly,2020-08-01,all-access,all-agents,48
en.wikipedia,Isabella_Gifford,monthly,2020-09-01,all-access,all-agents,46
en.wikipedia,Isabella_Gifford,monthly,2020-10-01,all-access,all-agents,61
en.wikipedia,Isabella_Gifford,monthly,2020-11-01,all-access,all-agents,63
en.wikipedia,Isabella_Gifford,monthly,2020-12-01,all-access,all-agents,76
en.wikipedia,Isabella_Gifford,monthly,2021-01-01,all-access,all-agents,46
en.wikipedia,Isabella_Gifford,monthly,2021-02-01,all-access,all-agents,48
en.wikipedia,Isabella_Gifford,monthly,2021-03-01,all-access,all-agents,125
en.wikipedia,Isabella_Gifford,monthly,2021-04-01,all-access,all-agents,77
en.wikipedia,Isabella_Gifford,monthly,2021-05-01,all-access,all-agents,73
en.wikipedia,Isabella_Gifford,monthly,2021-06-01,all-access,all-agents,65
en.wikipedia,Isabella_Gifford,monthly,2021-07-01,all-access,all-agents,50
en.wikipedia,Isabella_Gifford,monthly,2021-08-01,all-access,all-agents,50
en.wikipedia,Isabella_Gifford,monthly,2021-09-01,all-access,all-agents,52
en.wikipedia,Isabella_Gifford,monthly,2021-10-01,all-access,all-agents,65
en.wikipedia,Isabella_Gifford,monthly,2021-11-01,all-access,all-agents,59
en.wikipedia,Isabella_Gifford,monthly,2021-12-01,all-access,all-agents,122
en.wikipedia,Isabella_Gifford,monthly,2022-01-01,all-access,all-agents,76
en.wikipedia,Isabella_Gifford,monthly,2022-02-01,all-access,all-agents,53
en.wikipedia,Isabella_Gifford,monthly,2022-03-01,all-access,all-agents,57
en.wikipedia,Isabella_Gifford,monthly,2022-04-01,all-access,all-agents,67
en.wikipedia,Isabella_Gifford,monthly,2022-05-01,all-access,all-agents,74
en.wikipedia,Isabella_Gifford,monthly,2022-06-01,all-access,all-agents,64
en.wikipedia,Isabella_Gifford,monthly,2022-07-01,all-access,all-agents,61
en.wikipedia,Isabella_Gifford,monthly,2022-08-01,all-access,all-agents,80
en.wikipedia,Isabella_Gifford,monthly,2022-09-01,all-access,all-agents,74
en.wikipedia,Isabella_Gifford,monthly,2022-10-01,all-access,all-agents,66
en.wikipedia,Isabella_Gifford,monthly,2022-11-01,all-access,all-agents,60
en.wikipedia,Isabella_Gifford,monthly,2022-12-01,all-access,all-agents,69
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-01-01,all-access,all-agents,195
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-02-01,all-access,all-agents,174
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-03-01,all-access,all-agents,198
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-04-01,all-access,all-agents,245
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-05-01,all-access,all-agents,233
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-06-01,all-access,all-agents,196
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-07-01,all-access,all-agents,223
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-08-01,all-access,all-agents,198
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-09-01,all-access,all-agents,200
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-10-01,all-access,all-agents,184
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-11-01,all-access,all-agents,206
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2020-12-01,all-access,all-agents,182
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-01-01,all-access,all-agents,201
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-02-01,all-access,all-agents,197
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-03-01,all-access,all-agents,233
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-04-01,all-access,all-agents,204
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-05-01,all-access,all-agents,217
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-06-01,all-access,all-agents,195
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-07-01,all-access,all-agents,212
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-08-01,all-access,all-agents,174
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-09-01,all-access,all-agents,176
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-10-01,all-access,all-agents,202
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-11-01,all-access,all-agents,176
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2021-12-01,all-access,all-agents,169
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-01-01,all-access,all-agents,190
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-02-01,all-access,all-agents,223
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-03-01,all-access,all-agents,210
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-04-01,all-access,all-agents,185
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-05-01,all-access,all-agents,226
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-06-01,all-access,all-agents,180
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-07-01,all-access,all-agents,181
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-08-01,all-access,all-agents,166
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-09-01,all-access,all-agents,190
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-10-01,all-access,all-agents,168
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-11-01,all-access,all-agents,158
en.wikipedia,Eliza_Maria_Gordon-Cumming,monthly,2022-12-01,all-access,all-agents,196
en.wikipedia,Maria_Gordon,monthly,2020-01-01,all-access,all-agents,430
en.wikipedia,Maria_Gordon,monthly,2020-02-01,all-access,all-agents,314
en.wikipedia,Maria_Gordon,monthly,2020-03-01,all-access,all-agents,353
en.wikipedia,Maria_Gordon,monthly,2020-04-01,all-access,all-agents,323
en.wikipedia,Maria_Gordon,monthly,2020-05-01,all-access,all-agents,302
en.wikipedia,Maria_Gordon,monthly,2020-06-01,all-access,all-agents,249
en.wikipedia,Maria_Gordon,monthly,2020-07-01,all-access,all-agents,255
en.wikipedia,Maria_Gordon,monthly,2020-08-01,all-access,all-agents,240
en.wikipedia,Maria_Gordon,monthly,2020-09-01,all-access,all-agents,319
en.wikipedia,Maria_Gordon,monthly,2020-10-01,all-access,all-agents,207
en.wikipedia,Maria_Gordon,monthly,2020-11-01,all-access,all-agents,255
en.wikipedia,Maria_Gordon,monthly,2020-12-01,all-access,all-agents,295
en.wikipedia,Maria_Gordon,monthly,2021-01-01,all-access,all-agents,332
en.wikipedia,Maria_Gordon,monthly,2021-02-01,all-access,all-agents,325
en.wikipedia,Maria_Gordon,monthly,2021-03-01,all-access,all-agents,388
en.wikipedia,Maria_Gordon,monthly,2021-04-01,all-access,all-agents,293
en.wikipedia,Maria_Gordon,monthly,2021-05-01,all-access,all-agents,287
en.wikipedia,Maria_Gordon,monthly,2021-06-01,all-access,all-agents,309
en.wikipedia,Maria_Gordon,monthly,2021-07-01,all-access,all-agents,205
en.wikipedia,Maria_Gordon,monthly,2021-08-01,all-access,all-agents,279
en.wikipedia,Maria_Gordon,monthly,2021-09-01,all-access,all-agents,1092
en.wikipedia,Maria_Gordon,monthly,2021-10-01,all-access,all-agents,332
en.wikipedia,Maria_Gordon,monthly,2021-11-01,all-access,all-agents,262
en.wikipedia,Maria_Gordon,monthly,2021-12-01,all-access,all-agents,369
en.wikipedia,Maria_Gordon,monthly,2022-01-01,all-access,all-agents,332
en.wikipedia,Maria_Gordon,monthly,2022-02-01,all-access,all-agents,353
en.wikipedia,Maria_Gordon,monthly,2022-03-01,all-access,all-agents,333
en.wikipedia,Maria_Gordon,monthly,2022-04-01,all-access,all-agents,315
en.wikipedia,Maria_Gordon,monthly,2022-05-01,all-access,all-agents,307
en.wikipedia,Maria_Gordon,monthly,2022-06-01,all-access,all-agents,319
en.wikipedia,Maria_Gordon,monthly,2022-07-01,all-access,all-agents,306
en.wikipedia,Maria_Gordon,monthly,2022-08-01,all-access,all-agents,326
en.wikipedia,Maria_Gordon,monthly,2022-09-01,all-access,all-agents,506
en.wikipedia,Maria_Gordon,monthly,2022-10-01,all-access,all-agents,771
en.wikipedia,Maria_Gordon,monthly,2022-11-01,all-access,all-agents,422
en.wikipedia,Maria_Gordon,monthly,2022-12-01,all-access,all-agents,549
en.wikipedia,Lilian_Jane_Gould,monthly,2020-01-01,all-access,all-agents,194
en.wikipedia,Lilian_Jane_Gould,monthly,2020-02-01,all-access,all-agents,156
en.wikipedia,Lilian_Jane_Gould,monthly,2020-03-01,all-access,all-agents,174
en.wikipedia,Lilian_Jane_Gould,monthly,2020-04-01,all-access,all-agents,254
en.wikipedia,Lilian_Jane_Gould,monthly,2020-05-01,all-access,all-agents,178
en.wikipedia,Lilian_Jane_Gould,monthly,2020-06-01,all-access,all-agents,130
en.wikipedia,Lilian_Jane_Gould,monthly,2020-07-01,all-access,all-agents,136
en.wikipedia,Lilian_Jane_Gould,monthly,2020-08-01,all-access,all-agents,120
en.wikipedia,Lilian_Jane_Gould,monthly,2020-09-01,all-access,all-agents,168
en.wikipedia,Lilian_Jane_Gould,monthly,2020-10-01,all-access,all-agents,138
en.wikipedia,Lilian_Jane_Gould,monthly,2020-11-01,all-access,all-agents,86
en.wikipedia,Lilian_Jane_Gould,monthly,2020-12-01,all-access,all-agents,123
en.wikipedia,Lilian_Jane_Gould,monthly,2021-01-01,all-access,all-agents,143
en.wikipedia,Lilian_Jane_Gould,monthly,2021-02-01,all-access,all-agents,133
en.wikipedia,Lilian_Jane_Gould,monthly,2021-03-01,all-access,all-agents,131
en.wikipedia,Lilian_Jane_Gould,monthly,2021-04-01,all-access,all-agents,149
en.wikipedia,Lilian_Jane_Gould,monthly,2021-05-01,all-access,all-agents,141
en.wikipedia,Lilian_Jane_Gould,monthly,2021-06-01,all-access,all-agents,125
en.wikipedia,Lilian_Jane_Gould,monthly,2021-07-01,all-access,all-agents,161
en.wikipedia,Lilian_Jane_Gould,monthly,2021-08-01,all-access,all-agents,149
en.wikipedia,Lilian_Jane_Gould,monthly,2021-09-01,all-access,all-agents,142
en.wikipedia,Lilian_Jane_Gould,monthly,2021-10-01,all-access,all-agents,133
en.wikipedia,Lilian_Jane_Gould,monthly,2021-11-01,all-access,all-agents,147
en.wikipedia,Lilian_Jane_Gould,monthly,2021-12-01,all-access,all-agents,137
en.wikipedia,Lilian_Jane_Gould,monthly,2022-01-01,all-access,all-agents,150
en.wikipedia,Lilian_Jane_Gould,monthly,2022-02-01,all-access,all-agents,210
en.wikipedia,Lilian_Jane_Gould,monthly,2022-03-01,all-access,all-agents,170
en.wikipedia,Lilian_Jane_Gould,monthly,2022-04-01,all-access,all-agents,160
en.wikipedia,Lilian_Jane_Gould,monthly,2022-05-01,all-access,all-agents,170
en.wikipedia,Lilian_Jane_Gould,monthly,2022-06-01,all-access,all-agents,146
en.wikipedia,Lilian_Jane_Gould,monthly,2022-07-01,all-access,all-agents,148
en.wikipedia,Lilian_Jane_Gould,monthly,2022-08-01,all-access,all-agents,165
en.wikipedia,Lilian_Jane_Gould,monthly,2022-09-01,all-access,all-agents,140
en.wikipedia,Lilian_Jane_Gould,monthly,2022-10-01,all-access,all-agents,130
en.wikipedia,Lilian_Jane_Gould,monthly,2022-11-01,all-access,all-agents,185
en.wikipedia,Lilian_Jane_Gould,monthly,2022-12-01,all-access,all-agents,126
en.wikipedia,Amelia_Griffiths,monthly,2020-01-01,all-access,all-agents,91
en.wikipedia,Amelia_Griffiths,monthly,2020-02-01,all-access,all-agents,94
en.wikipedia,Amelia_Griffiths,monthly,2020-03-01,all-access,all-agents,123
en.wikipedia,Amelia_Griffiths,monthly,2020-04-01,all-access,all-agents,113
en.wikipedia,Amelia_Griffiths,monthly,2020-05-01,all-access,all-agents,118
en.wikipedia,Amelia_Griffiths,monthly,2020-06-01,all-access,all-agents,104
en.wikipedia,Amelia_Griffiths,monthly,2020-07-01,all-access,all-agents,112
en.wikipedia,Amelia_Griffiths,monthly,2020-08-01,all-access,all-agents,306
en.wikipedia,Amelia_Griffiths,monthly,2020-09-01,all-access,all-agents,135
en.wikipedia,Amelia_Griffiths,monthly,2020-10-01,all-access,all-agents,115
en.wikipedia,Amelia_Griffiths,monthly,2020-11-01,all-access,all-agents,106
en.wikipedia,Amelia_Griffiths,monthly,2020-12-01,all-access,all-agents,105
en.wikipedia,Amelia_Griffiths,monthly,2021-01-01,all-access,all-agents,102
en.wikipedia,Amelia_Griffiths,monthly,2021-02-01,all-access,all-agents,103
en.wikipedia,Amelia_Griffiths,monthly,2021-03-01,all-access,all-agents,133
en.wikipedia,Amelia_Griffiths,monthly,2021-04-01,all-access,all-agents,130
en.wikipedia,Amelia_Griffiths,monthly,2021-05-01,all-access,all-agents,147
en.wikipedia,Amelia_Griffiths,monthly,2021-06-01,all-access,all-agents,95
en.wikipedia,Amelia_Griffiths,monthly,2021-07-01,all-access,all-agents,123
en.wikipedia,Amelia_Griffiths,monthly,2021-08-01,all-access,all-agents,126
en.wikipedia,Amelia_Griffiths,monthly,2021-09-01,all-access,all-agents,114
en.wikipedia,Amelia_Griffiths,monthly,2021-10-01,all-access,all-agents,142
en.wikipedia,Amelia_Griffiths,monthly,2021-11-01,all-access,all-agents,88
en.wikipedia,Amelia_Griffiths,monthly,2021-12-01,all-access,all-agents,182
en.wikipedia,Amelia_Griffiths,monthly,2022-01-01,all-access,all-agents,107
en.wikipedia,Amelia_Griffiths,monthly,2022-02-01,all-access,all-agents,116
en.wikipedia,Amelia_Griffiths,monthly,2022-03-01,all-access,all-agents,118
en.wikipedia,Amelia_Griffiths,monthly,2022-04-01,all-access,all-agents,161
en.wikipedia,Amelia_Griffiths,monthly,2022-05-01,all-access,all-agents,137
en.wikipedia,Amelia_Griffiths,monthly,2022-06-01,all-access,all-agents,104
en.wikipedia,Amelia_Griffiths,monthly,2022-07-01,all-access,all-agents,133
en.wikipedia,Amelia_Griffiths,monthly,2022-08-01,all-access,all-agents,200
en.wikipedia,Amelia_Griffiths,monthly,2022-09-01,all-access,all-agents,112
en.wikipedia,Amelia_Griffiths,monthly,2022-10-01,all-access,all-agents,112
en.wikipedia,Amelia_Griffiths,monthly,2022-11-01,all-access,all-agents,130
en.wikipedia,Amelia_Griffiths,monthly,2022-12-01,all-access,all-agents,107
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-01-01,all-access,all-agents,2332
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-02-01,all-access,all-agents,1569
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-03-01,all-access,all-agents,1660
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-04-01,all-access,all-agents,2021
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-05-01,all-access,all-agents,2083
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-06-01,all-access,all-agents,1814
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-07-01,all-access,all-agents,1717
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-08-01,all-access,all-agents,1650
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-09-01,all-access,all-agents,1712
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-10-01,all-access,all-agents,2316
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-11-01,all-access,all-agents,1770
en.wikipedia,Jane_Ellen_Harrison,monthly,2020-12-01,all-access,all-agents,1674
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-01-01,all-access,all-agents,1905
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-02-01,all-access,all-agents,1840
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-03-01,all-access,all-agents,2021
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-04-01,all-access,all-agents,1912
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-05-01,all-access,all-agents,1742
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-06-01,all-access,all-agents,1503
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-07-01,all-access,all-agents,1431
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-08-01,all-access,all-agents,1416
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-09-01,all-access,all-agents,1482
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-10-01,all-access,all-agents,1770
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-11-01,all-access,all-agents,1501
en.wikipedia,Jane_Ellen_Harrison,monthly,2021-12-01,all-access,all-agents,1610
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-01-01,all-access,all-agents,1763
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-02-01,all-access,all-agents,1909
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-03-01,all-access,all-agents,1729
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-04-01,all-access,all-agents,1768
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-05-01,all-access,all-agents,2166
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-06-01,all-access,all-agents,1639
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-07-01,all-access,all-agents,2337
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-08-01,all-access,all-agents,1773
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-09-01,all-access,all-agents,2216
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-10-01,all-access,all-agents,2093
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-11-01,all-access,all-agents,1691
en.wikipedia,Jane_Ellen_Harrison,monthly,2022-12-01,all-access,all-agents,1651
en.wikipedia,Caroline_Herschel,monthly,2020-01-01,all-access,all-agents,7060
en.wikipedia,Caroline_Herschel,monthly,2020-02-01,all-access,all-agents,11003
en.wikipedia,Caroline_Herschel,monthly,2020-03-01,all-access,all-agents,7370
en.wikipedia,Caroline_Herschel,monthly,2020-04-01,all-access,all-agents,6233
en.wikipedia,Caroline_Herschel,monthly,2020-05-01,all-access,all-agents,5017
en.wikipedia,Caroline_Herschel,monthly,2020-06-01,all-access,all-agents,4496
en.wikipedia,Caroline_Herschel,monthly,2020-07-01,all-access,all-agents,4372
en.wikipedia,Caroline_Herschel,monthly,2020-08-01,all-access,all-agents,4515
en.wikipedia,Caroline_Herschel,monthly,2020-09-01,all-access,all-agents,5764
en.wikipedia,Caroline_Herschel,monthly,2020-10-01,all-access,all-agents,6410
en.wikipedia,Caroline_Herschel,monthly,2020-11-01,all-access,all-agents,5163
en.wikipedia,Caroline_Herschel,monthly,2020-12-01,all-access,all-agents,4917
en.wikipedia,Caroline_Herschel,monthly,2021-01-01,all-access,all-agents,5292
en.wikipedia,Caroline_Herschel,monthly,2021-02-01,all-access,all-agents,5520
en.wikipedia,Caroline_Herschel,monthly,2021-03-01,all-access,all-agents,10734
en.wikipedia,Caroline_Herschel,monthly,2021-04-01,all-access,all-agents,4855
en.wikipedia,Caroline_Herschel,monthly,2021-05-01,all-access,all-agents,6411
en.wikipedia,Caroline_Herschel,monthly,2021-06-01,all-access,all-agents,3964
en.wikipedia,Caroline_Herschel,monthly,2021-07-01,all-access,all-agents,4233
en.wikipedia,Caroline_Herschel,monthly,2021-08-01,all-access,all-agents,4559
en.wikipedia,Caroline_Herschel,monthly,2021-09-01,all-access,all-agents,4676
en.wikipedia,Caroline_Herschel,monthly,2021-10-01,all-access,all-agents,7600
en.wikipedia,Caroline_Herschel,monthly,2021-11-01,all-access,all-agents,6985
en.wikipedia,Caroline_Herschel,monthly,2021-12-01,all-access,all-agents,4447
en.wikipedia,Caroline_Herschel,monthly,2022-01-01,all-access,all-agents,5571
en.wikipedia,Caroline_Herschel,monthly,2022-02-01,all-access,all-agents,6312
en.wikipedia,Caroline_Herschel,monthly,2022-03-01,all-access,all-agents,8795
